"id"	"case_no"	"case_no_year"	"case_no_sequence"	"case_no_series"	"session_date"	"session_time"	"location"	"case_subject"	"judge_id"	"judge_name"	"cleark_id"	"clerk_name"	"handle_department"	"session_form"	"is_open"	"create_date"	"create_user_id"	"create_username"	"create_user_realname"	"revise_date"	"revise_user_id"	"revise_username"	"revise_user_realname"	"status"	"register_date"	"handle_person"	"courtroom_name"	"session_begin"	"session_end"	"memo"	"procedure_type"	"appliers"	"defenders"	"case_progress"	"appeal_date"	"appeal_result"	"mediate_date"	"mediate_result"	"sentence_date"	"sentence_result"	"regional_court"	"is_finish"	"regional_court_id"	"change_time"	"docUNID"	"sjy"	"sqrssdw"	"bsqrssdw"	"sasj"	"pqsj"	"ccbq"	"ysjasj"	"ysjafs"	"esjg"	"dqjd"	"xxly"	"is_deleted"	"SAAY"	"SXRQ"	"AJLB"
"23547808509537734"	"(2012)深龙法梓执字第00051号"	"2012"	"梓执"	"51"	""	""	""	"买卖合同纠纷"	"4403050271"	"贾延涛"	"4403050640"	"郑少伟"	"44030545"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403050271"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050640"	""	""	"2012/12/7 00:00:00"	""	""	"2014/1/22 00:00:00"	"09_08306-8"	""	"970"	"3"	"0"	"3029"	" "	"8"
"23548442132772672"	"(2012)深宝法沙民初字第01031号"	"2012"	"沙民初"	"1031"	""	""	""	"买卖合同纠纷"	"4403040308"	"冼晓莉"	"4403040938"	"蓝庆辉"	"44030441"	""	""	"2014/3/14 18:59:02"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403040308"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/14 18:59:02"	""	"4403040938"	""	""	"2012/12/7 00:00:00"	""	""	"2013/2/4 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23548452358710007"	"(2012)深罗法民三初字第01558号"	"2012"	"民三初"	"1558"	""	""	""	"房屋租赁合同纠纷"	"4403010073"	"何意"	"4403011151"	"李晓婷"	"44030114"	""	""	"2014/2/26 18:31:31"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403010073"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/26 18:31:31"	""	"4403011151"	""	""	"2012/12/7 00:00:00"	""	""	"2012/12/17 00:00:00"	"09_03215-255"	""	"970"	"3"	"0"	"9196"	" "	"2"
"23548506159373148"	"(2012)深中法知民初字第01529号"	"2012"	"知民初"	"1529"	""	""	""	"专利权权属纠纷"	"4403000175"	"李洋"	"4403001408"	"曾鸣"	"44030014"	""	""	"2014/3/25 18:12:54"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403000175"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/25 18:12:54"	""	"4403001408"	""	""	"2012/12/7 00:00:00"	""	""	"2013/11/14 00:00:00"	"09_03215-4"	""	"970"	"3"	"0"	"9398"	" "	"2"
"23548509447444556"	"(2012)深福法民二初字第08353号"	"2012"	"民二初"	"8353"	""	""	""	"买卖合同纠纷"	"4403020159"	"徐学兵"	"4403020446"	"王汇文"	"44030216"	""	""	"2014/3/11 18:32:37"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403020159"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/3/11 18:32:37"	""	"4403020446"	""	""	"2012/12/7 00:00:00"	""	""	"2014/1/21 00:00:00"	"09_03215-1"	""	"800"	"3"	"0"	"9142"	" "	"2"
"23548693729801467"	"(2012)深宝法民一初字第06489号"	"2012"	"民一初"	"6489"	""	""	""	"民间借贷纠纷"	"4403040102"	"梁俊辉"	"4403040862"	"郑少娜"	"44030412"	""	""	"2014/2/21 18:09:10"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403040102"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/2/21 18:09:10"	""	"4403040862"	""	""	"2012/12/7 00:00:00"	""	""	"2014/2/19 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9181"	" "	"2"
"23548695077599391"	"(2012)深龙法地民初字第00212号"	"2012"	"地民初"	"212"	""	""	""	"劳动合同纠纷"	"4403050343"	"陈霞"	"4403051009"	"郑洁虹"	"44030546"	""	""	"2014/3/17 18:16:26"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/7 00:00:00"	"4403050343"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/17 18:16:26"	""	"4403051009"	""	""	"2012/12/7 00:00:00"	""	""	"2013/3/7 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9463"	" "	"2"
"23551024751242235"	"(2012)深中法执监字第00117号"	"2012"	"执监"	"117"	""	""	""	""	"4403000232"	"卢艳贝"	"4403000165"	"李涛"	"440300041"	""	""	"2014/3/5 18:17:19"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403000232"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/5 18:17:19"	""	"4403000165"	""	""	"2012/12/10 00:00:00"	""	""	"2013/7/12 00:00:00"	"09_06203-255"	""	"970"	"3"	"0"	"0"	" "	"8"
"23551054962594852"	"(2012)深罗法民一初字第03123号"	"2012"	"民一初"	"3123"	""	""	""	"合同、无因管理、不当得利纠纷"	"4403010242"	"刘雁兵"	"4403011161"	"迟蓉蓉"	"44030112"	""	""	"2014/3/27 18:10:46"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403010242"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/3/27 18:10:46"	""	"4403011161"	""	""	"2012/12/10 00:00:00"	""	""	"2012/12/11 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9130"	" "	"2"
"23551167095656620"	"(2012)深龙法梓民初字第00102号"	"2012"	"梓民初"	"102"	""	""	""	"劳动合同纠纷"	"4403050040"	"郝英威"	"4403050641"	"陆敏芳"	"44030545"	""	""	"2014/3/26 18:21:22"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403050040"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/26 18:21:22"	""	"4403050641"	""	""	"2012/12/10 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9463"	" "	"2"
"23551220623566242"	"(2012)深龙法山民初字第00174号"	"2012"	"山民初"	"174"	""	""	""	"加工合同纠纷"	"4403050150"	"史邵宁"	"4403050866"	"吕亮"	"44030543"	""	""	"2014/3/21 16:50:18"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403050150"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/21 16:50:18"	""	"4403050866"	""	""	"2012/12/10 00:00:00"	""	""	"2013/9/27 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9201"	" "	"2"
"23551223045465254"	"(2012)深宝法刑初字第06730号"	"2012"	"刑初"	"6730"	""	""	""	"合同诈骗罪"	"4403040143"	"潘建军"	"4403040399"	"梁特"	"44030408"	""	""	"2014/3/3 20:30:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403040143"	""	""	""	""	"09_02206-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/3 20:30:11"	""	"4403040399"	""	""	"2012/12/10 00:00:00"	""	""	"2014/2/28 00:00:00"	"09_02208-1"	""	"800"	"3"	"0"	"152"	" "	"1"
"23551235068595979"	"(2012)深福法执字第07916号"	"2012"	"执"	"7916"	""	""	""	"合同"	"4403020155"	"邢欣"	"4403020371"	"刘飞飞"	"44030204"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403020155"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:07"	""	"4403020371"	""	""	"2012/12/10 00:00:00"	""	""	"2013/6/8 00:00:00"	"05_604-6"	""	"950"	"3"	"0"	"3008"	" "	"8"
"23551235068602085"	"(2012)深福法执字第07917号"	"2012"	"执"	"7917"	""	""	""	"合同"	"4403020155"	"邢欣"	"4403020371"	"刘飞飞"	"44030204"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403020155"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:07"	""	"4403020371"	""	""	"2012/12/10 00:00:00"	""	""	"2013/6/8 00:00:00"	"05_604-6"	""	"950"	"3"	"0"	"3008"	" "	"8"
"23551246042017827"	"(2012)深中法执外异字第00133号"	"2012"	"执外异"	"133"	""	""	""	""	"4403000232"	"卢艳贝"	"4403000165"	"李涛"	"440300041"	""	""	"2014/3/5 18:17:19"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/12 00:00:00"	"4403000232"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/5 18:17:19"	""	"4403000165"	""	""	"2012/12/10 00:00:00"	""	""	"2013/3/19 00:00:00"	"09_Z0679-5"	""	"970"	"3"	"0"	"0"	" "	"8"
"23551247997814608"	"(2012)深中法执恢字第00318号"	"2012"	"执恢"	"318"	""	""	""	"仲裁"	"4403000073"	"高洁"	"4403001116"	"陈俊佳"	"440300040"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/10 00:00:00"	"4403000073"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/2/13 17:06:07"	""	"4403001116"	""	""	"2012/12/10 00:00:00"	""	""	"2014/1/20 00:00:00"	"09_05021-5"	""	"950"	"3"	"0"	"3021"	" "	"8"
"23551961218061215"	"(2012)深龙法布民初字第00491号"	"2012"	"布民初"	"491"	""	""	""	"买卖合同纠纷"	"4403050206"	"曾海林"	"4403051010"	"林艳萍"	"44030540"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403050206"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403051010"	""	""	"2012/12/11 00:00:00"	""	""	"2013/5/28 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23551964202522774"	"(2012)深宝法民二初字第03864号"	"2012"	"民二初"	"3864"	""	""	""	"买卖合同纠纷"	"4403040126"	"柳海涛"	"4403040381"	"相惠玲"	"44030413"	""	""	"2014/3/12 18:22:13"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403040126"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/12 18:22:13"	""	"4403040381"	""	""	"2012/12/11 00:00:00"	""	""	"2013/12/19 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9142"	" "	"2"
"23552048689519349"	"(2012)深罗法执一字第03881号"	"2012"	"执一"	"3881"	""	""	""	"其他合同纠纷"	"4403010199"	"王旭日"	"4403011204"	"欧阳庆霖"	"440301041"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403010199"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/13 17:06:07"	""	"4403011204"	""	""	"2012/12/11 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3029"	" "	"8"
"23552115905284158"	"(2012)深龙法民二初字第03070号"	"2012"	"民二初"	"3070"	""	""	""	"买卖合同纠纷"	"4403050231"	"张薇炜"	"4403050875"	"张磊"	"44030513"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403050231"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050875"	""	""	"2012/12/11 00:00:00"	""	""	"2013/10/9 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23552129600484220"	"(2012)深宝法沙民初字第01032号"	"2012"	"沙民初"	"1032"	""	""	""	"承揽合同纠纷"	"4403040443"	"逯晓枫"	"4403040532"	"文红红"	"44030441"	""	""	"2014/3/14 18:59:02"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403040443"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/14 18:59:02"	""	"4403040532"	""	""	"2012/12/11 00:00:00"	""	""	"2013/9/2 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9200"	" "	"2"
"23552766197547695"	"(2012)深龙法民二初字第03074号"	"2012"	"民二初"	"3074"	""	""	""	"保险人代位求偿权纠纷"	"4403050292"	"黄炎华"	"4403051020"	"陈贺龙"	"44030513"	""	""	"2014/3/7 16:41:14"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/12 00:00:00"	"4403050292"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/7 16:41:14"	""	"4403051020"	""	""	"2012/12/12 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9676"	" "	"2"
"23552803085373517"	"(2012)深罗法民一初字第03127号"	"2012"	"民一初"	"3127"	""	""	""	"离婚纠纷"	"4403010071"	"郑有培"	"4403011021"	"杨颖"	"44030112"	""	""	"2014/3/27 18:10:46"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/11 00:00:00"	"4403010071"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/3/27 18:10:46"	""	"4403011021"	""	""	"2012/12/12 00:00:00"	""	""	"2013/8/22 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9015"	" "	"2"
"23552955980926196"	"(2012)深龙法布民初字第00533号"	"2012"	"布民初"	"533"	""	""	""	"公路货物运输合同纠纷"	"4403050116"	"刘国欢"	"4403050572"	"马恒星"	"44030540"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403050116"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050572"	""	""	"2012/12/12 00:00:00"	""	""	"2013/12/5 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9220"	" "	"2"
"23552956471508488"	"(2012)深龙法布民初字第00534号"	"2012"	"布民初"	"534"	""	""	""	"公路货物运输合同纠纷"	"4403050116"	"刘国欢"	"4403050572"	"马恒星"	"44030540"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403050116"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050572"	""	""	"2012/12/12 00:00:00"	""	""	"2013/12/5 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9220"	" "	"2"
"23552956473240903"	"(2012)深龙法布民初字第00535号"	"2012"	"布民初"	"535"	""	""	""	"公路货物运输合同纠纷"	"4403050116"	"刘国欢"	"4403050572"	"马恒星"	"44030540"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403050116"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050572"	""	""	"2012/12/12 00:00:00"	""	""	"2013/12/5 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9220"	" "	"2"
"23552956475128604"	"(2012)深龙法布民初字第00536号"	"2012"	"布民初"	"536"	""	""	""	"公路货物运输合同纠纷"	"4403050116"	"刘国欢"	"4403050572"	"马恒星"	"44030540"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403050116"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050572"	""	""	"2012/12/12 00:00:00"	""	""	"2013/12/5 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9220"	" "	"2"
"23553656758530671"	"(2012)深宝法立保字第00393号"	"2012"	"立保"	"393"	""	""	""	"申请诉前财产保全"	"4403040349"	"文孟秀"	"4403040056"	"黄蕾"	"44030406"	""	""	"2014/3/27 18:10:46"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403040349"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/27 18:10:46"	""	"4403040056"	""	""	"2012/12/13 00:00:00"	""	""	"2013/1/4 00:00:00"	"09_06303-255"	""	"950"	"3"	"0"	"9804"	" "	"2"
"23553804004328722"	"(2012)深龙法山民初字第00195号"	"2012"	"山民初"	"195"	""	""	""	"车辆租赁合同纠纷"	"4403050150"	"史邵宁"	"4403050940"	"林晓晴"	"44030543"	""	""	"2014/2/20 19:56:22"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/13 00:00:00"	"4403050150"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/20 19:56:22"	""	"4403050940"	""	""	"2012/12/13 00:00:00"	""	""	"2013/10/29 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9197"	" "	"2"
"23553950638668673"	"(2012)深龙法刑初字第04942号"	"2012"	"刑初"	"4942"	""	""	""	"生产、销售假药罪"	"4403050239"	"郑丽"	"4403050204"	"胡凯燕"	"44030508"	""	""	"2014/2/24 18:41:03"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050239"	""	""	""	""	"09_02206-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/24 18:41:03"	""	"4403050204"	""	""	"2012/12/13 00:00:00"	""	""	"2014/1/29 00:00:00"	"09_02208-1"	""	"970"	"3"	"0"	"61"	"20140129"	"1"
"23554485308796144"	"(2012)深龙法山民初字第00198号"	"2012"	"山民初"	"198"	""	""	""	"车辆租赁合同纠纷"	"4403050150"	"史邵宁"	"4403050940"	"林晓晴"	"44030543"	""	""	"2014/2/20 19:56:22"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050150"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/20 19:56:22"	""	"4403050940"	""	""	"2012/12/14 00:00:00"	""	""	"2013/10/29 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9197"	" "	"2"
"23554507230262738"	"(2012)深龙法平执字第00120号"	"2012"	"平执"	"120"	""	""	""	"其他合同纠纷"	"4403050229"	"张智强"	"4403050450"	"李海华"	"44030541"	""	""	"2014/3/5 18:17:19"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/5 18:17:19"	""	"4403050450"	""	""	"2012/12/14 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3029"	" "	"8"
"23554614235939009"	"(2012)深龙法刑初字第04956号"	"2012"	"刑初"	"4956"	""	""	""	"生产、销售假药罪"	"4403050239"	"郑丽"	"4403050204"	"胡凯燕"	"44030508"	""	""	"2014/2/24 18:41:03"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050239"	""	""	""	""	"09_02206-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/24 18:41:03"	""	"4403050204"	""	""	"2012/12/14 00:00:00"	""	""	"2014/1/29 00:00:00"	"09_02208-1"	""	"970"	"3"	"0"	"61"	"20140129"	"1"
"23554662446800023"	"(2012)深龙法布执字第00407号"	"2012"	"布执"	"407"	""	""	""	"婚姻家庭、继承"	"4403050076"	"蓝旭华"	"4403050586"	"黄崇侨"	"44030540"	""	""	"2014/2/19 18:35:25"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050076"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/19 18:35:25"	""	"4403050586"	""	""	"2012/12/14 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3007"	" "	"8"
"23554742050865089"	"(2012)深龙法平民初字第00185号"	"2012"	"平民初"	"185"	""	""	""	"合伙协议纠纷"	"4403050278"	"熊伟"	"4403050991"	"徐东林"	"44030541"	""	""	"2014/2/13 17:06:07"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/14 00:00:00"	"4403050278"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:07"	""	"4403050991"	""	""	"2012/12/14 00:00:00"	""	""	"2013/11/28 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9250"	" "	"2"
"23557081255126402"	"(2012)深龙法鹏民初字第00099号"	"2012"	"鹏民初"	"99"	""	""	""	"民间借贷纠纷"	"4403050072"	"赖健良"	"4403050628"	"蒋雪峰"	"44030544"	""	""	"2014/3/20 16:53:21"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/17 00:00:00"	"4403050072"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/20 16:53:21"	""	"4403050628"	""	""	"2012/12/17 00:00:00"	""	""	"2013/7/15 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9181"	" "	"2"
"23557115787580533"	"(2012)深龙法布民初字第00546号"	"2012"	"布民初"	"546"	""	""	""	"买卖合同纠纷"	"4403050291"	"郭汉坤"	"4403050144"	"郑文灏"	"44030540"	""	""	"2014/3/21 16:50:18"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/17 00:00:00"	"4403050291"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/21 16:50:18"	""	"4403050144"	""	""	"2012/12/17 00:00:00"	""	""	"2013/7/23 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23557127132775637"	"(2012)深龙法山民初字第00200号"	"2012"	"山民初"	"200"	""	""	""	"房屋租赁合同纠纷"	"4403050150"	"史邵宁"	"4403050866"	"吕亮"	"44030543"	""	""	"2014/2/25 18:46:10"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/17 00:00:00"	"4403050150"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/25 18:46:10"	""	"4403050866"	""	""	"2012/12/5 00:00:00"	""	""	"2013/11/26 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9196"	" "	"2"
"23557148356915278"	"(2012)深龙法民二初字第03085号"	"2012"	"民二初"	"3085"	""	""	""	"买卖合同纠纷"	"4403050205"	"曾纯"	"4403050084"	"钟沐辰"	"44030513"	""	""	"2014/3/20 16:53:21"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/17 00:00:00"	"4403050205"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/20 16:53:21"	""	"4403050084"	""	""	"2012/12/17 00:00:00"	""	""	"2013/3/6 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23557354451414296"	"(2012)深龙法布民初字第00554号"	"2012"	"布民初"	"554"	""	""	""	"房屋租赁合同纠纷"	"4403050262"	"杜攀"	"4403050939"	"丁俞靖"	"44030540"	""	""	"2014/3/6 18:23:35"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/17 00:00:00"	"4403050262"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/6 18:23:35"	""	"4403050939"	""	""	"2012/12/17 00:00:00"	""	""	"2013/12/24 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9196"	"20140305"	"2"
"23557991266554409"	"(2012)深龙法执字第06613号"	"2012"	"执"	"6613"	""	""	""	"其他民事"	"4403050319"	"马龙"	"4403050452"	"杨荣"	"44030504"	""	""	"2014/3/17 18:16:25"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/18 00:00:00"	"4403050319"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/17 18:16:25"	""	"4403050452"	""	""	"2012/12/18 00:00:00"	""	""	"2014/3/12 00:00:00"	"09_05021-5"	""	"970"	"3"	"0"	"3013"	" "	"8"
"23558845288130241"	"(2012)深龙法刑初字第05018号"	"2012"	"刑初"	"5018"	""	""	""	"诈骗罪"	"4403050283"	"方芳"	"4403050358"	"杨志伟"	"44030508"	""	""	"2014/3/17 18:16:25"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/12/19 00:00:00"	"4403050283"	""	""	""	""	"09_02206-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/3/17 18:16:25"	""	"4403050358"	""	""	"2012/12/19 00:00:00"	""	""	"2013/2/4 00:00:00"	"09_02208-1"	""	"970"	"3"	"0"	"202"	" "	"1"
